product,rating,rating count,price,product url
Boys and Toddlers' Polar Fleece Lined Sherpa Full-Zip Jacket  ,4.6 out of 5 stars,"1,596  ",17.21,https://amazon.com/Amazon-Essentials-Fleece-Sherpa-Full-Zip/dp/B08SX51Q61/ref=sr_1_275?keywords=jacket&qid=1682035557&sr=8-275
Women's Loose Fit Washed Duck Insulated Active Jacket  ,4.8 out of 5 stars,"1,027  ",119.99,https://amazon.com/Carhartt-Womens-Active-Jacket-Regular/dp/B07S6ZVFFP/ref=sr_1_276?keywords=jacket&qid=1682035557&sr=8-276
Women's Full Zip Seamless Workout Jacket Running Yoga Slim Fit Track Jacket  ,4.5 out of 5 stars,"1,178  ",23.89,https://amazon.com/Tanming-Seamless-Workout-Running-Jacket%EF%BC%88Black-S%EF%BC%89/dp/B08SBSPXCZ/ref=sr_1_277?keywords=jacket&qid=1682035557&sr=8-277
Women's Metropolis Insulated Parka III  ,4.4 out of 5 stars,42  ,293.0,https://amazon.com/North-Face-Womens-Metropolis-Parka/dp/B097NHHQD5/ref=sr_1_278?keywords=jacket&qid=1682035557&sr=8-278
Women's Textured Full-Zip Jacket  ,4.7 out of 5 stars,19  ,55.22,https://amazon.com/adidas-Womens-Standard-Textured-Full-Zip/dp/B095VYCQQG/ref=sr_1_279?keywords=jacket&qid=1682035557&sr=8-279
Men's Stretch Golf Jacket  ,4.3 out of 5 stars,62  ,16.0,https://amazon.com/London-Stretch-Jacket-Black-Small/dp/B09S3VG9C3/ref=sr_1_280?keywords=jacket&qid=1682035557&sr=8-280
Women's Powder Lite Mid Jacket  ,4.3 out of 5 stars,"1,961  ",124.99,https://amazon.com/Columbia-Womens-Powder-Jacket-Tradewinds/dp/B08MPPGQD8/ref=sr_1_281?keywords=jacket&qid=1682035557&sr=8-281
mens Moss Hooded Waterproof Windproof Raincoat Jacket  ,4.5 out of 5 stars,955  ,48.7,https://amazon.com/Helly-Hansen-Jacket-Black-Medium/dp/B07F2LXPGZ/ref=sr_1_282?keywords=jacket&qid=1682035557&sr=8-282
Women's Labyrinth Loop Hooded Jacket  ,4.5 out of 5 stars,63  ,129.92,https://amazon.com/Columbia-Womens-Labyrinth-Hooded-Jacket/dp/B08MQ3PD1T/ref=sr_1_283?keywords=jacket&qid=1682035557&sr=8-283
"mens Water-resistant Hooded Jacket, Zip-front Wind- and Water-resistant Hooded Jacket  ",4.5 out of 5 stars,"2,047  ",46.45,https://amazon.com/Champion-Mens-Jacket-White-Medium/dp/B07S9HDCGV/ref=sr_1_284?keywords=jacket&qid=1682035557&sr=8-284
Women's PU Leather Cropped Coat Casual Button Front Jacket with Bust Pocket  ,3.8 out of 5 stars,17  ,48.99,https://amazon.com/SweatyRocks-Womens-Leather-Cropped-Casual/dp/B0B7L28428/ref=sr_1_285?keywords=jacket&qid=1682035557&sr=8-285
Men's Aeroready Sereno Cut 3-Stripes Slim Track Top  ,4.6 out of 5 stars,979  ,21.44,https://amazon.com/adidas-Sereno-Track-Jacket-X-Small/dp/B08M7SGL7R/ref=sr_1_286?keywords=jacket&qid=1682035557&sr=8-286
"Helly Hansen Men's Seven J Waterproof, Windproof, and Breathable Rain Jacket with Hood  ",4.7 out of 5 stars,"3,354  ",98.0,https://amazon.com/Helly-Hansen-Waterproof-Windproof-Breathable/dp/B006SWECPI/ref=sr_1_287?keywords=jacket&qid=1682035557&sr=8-287
Boys and Toddlers' Lightweight Water-Resistant Packable Hooded Puffer Coat  ,4.5 out of 5 stars,"6,996  ",43.0,https://amazon.com/Amazon-Essentials-Lightweight-Water-Resistant-Packable/dp/B0738HD59H/ref=sr_1_288?keywords=jacket&qid=1682035557&sr=8-288
Men's Advantage Performance Full Zip Fleece Jacket  ,4.9 out of 5 stars,20  ,47.99,https://amazon.com/IZOD-Advantage-Performance-Heather-X-Large/dp/B0BHX9N3QL/ref=sr_1_289?keywords=jacket&qid=1682035557&sr=8-289
Men's Hart Mountain Ii Half Zip  ,4.7 out of 5 stars,"2,710  ",45.5,https://amazon.com/Columbia-Mens-Jacket-Black-Large/dp/B0059DVDPY/ref=sr_1_290?keywords=jacket&qid=1682035557&sr=8-290
Women's Benton Springs Ii Long Hoodie  ,4.5 out of 5 stars,"6,110  ",49.99,https://amazon.com/Columbia-Womens-Springs-Nocturnal-X-Small/dp/B07K2YMX5D/ref=sr_1_291?keywords=jacket&qid=1682035557&sr=8-291
Women's TKA Glacier Fleece Full Zip Jacket  ,4.1 out of 5 stars,37  ,69.95,https://amazon.com/North-Face-Womens-Glacier-Jacket/dp/B08MV6L6V9/ref=sr_1_292?keywords=jacket&qid=1682035557&sr=8-292
Men's Cozy Vintage Sherpa Trucker Jacket  ,4.6 out of 5 stars,34  ,32.33,https://amazon.com/Levis-Vintage-Sherpa-Trucker-Huckleberry/dp/B09N6VLQCP/ref=sr_1_293?keywords=jacket&qid=1682035557&sr=8-293
Women's Crew Midlayer Jacket  ,4.6 out of 5 stars,"1,231  ",169.0,https://amazon.com/Helly-Hansen-Womens-Hooded-Midlayer/dp/B01M246NJI/ref=sr_1_294?keywords=jacket&qid=1682035557&sr=8-294
Boys' Reversible Jacket - Deer Harbor Waterproof Lightweight Puffer Coat with Faux Shearling Lining (5-20)  ,4.6 out of 5 stars,250  ,29.99,https://amazon.com/Eddie-Bauer-Boys-Reversible-Jacket/dp/B0BGMBKFCQ/ref=sr_1_295?keywords=jacket&qid=1682035557&sr=8-295
Women's Workout Yoga Jacket Full Zip Running Track Jacket  ,4.5 out of 5 stars,"1,911  ",41.99,https://amazon.com/VUTRU-Womens-Workout-Jacket-Running/dp/B0BRKG7B8W/ref=sr_1_296?keywords=jacket&qid=1682035557&sr=8-296
Kids' Entrada 22 Track Jacket  ,4.3 out of 5 stars,53  ,29.0,https://amazon.com/adidas-Entrada-Track-Jacket-Black/dp/B091JFRMHL/ref=sr_1_297?keywords=jacket&qid=1682035557&sr=8-297
Boys' Western Lined Jacket  ,4.6 out of 5 stars,716  ,38.8,https://amazon.com/Wrangler-Lined-Denim-Jacket-Rustic/dp/B07G3DKGL9/ref=sr_1_298?keywords=jacket&qid=1682035557&sr=8-298
Men's Light Running Hiking Rain Jacket Waterproof with Hood Windbreaker Pullover Coats Hoodie Packable  ,4.3 out of 5 stars,"5,170  ",25.99,https://amazon.com/Baleaf-Packable-Waterproof-Pullover-Raincoat/dp/B0753CSMGT/ref=sr_1_299?keywords=jacket&qid=1682035557&sr=8-299
Women's Heather Faux Leather Moto Jacket  ,4.1 out of 5 stars,204  ,54.65,https://amazon.com/Drop-Womens-Heather-Leather-Jacket/dp/B0B6C9L3XX/ref=sr_1_300?keywords=jacket&qid=1682035557&sr=8-300
Men's Cotton Military Jacket Cargo Bomber Jacket With Multi-pockets Working Coat  ,4.4 out of 5 stars,500  ,48.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A09306852SB0F3SIRKS71&qualifier=1682035560&id=2728640126846356&widgetName=sp_atf_next&url=%2FCotton-Military-Jacket-Multi-pockets-Working%2Fdp%2FB094G446CB%2Fref%3Dsr_1_289_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-289-spons%26psc%3D1
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel  ,4.6 out of 5 stars,"11,732  ",39.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A061977830TO04PQQ23V6&qualifier=1682035560&id=2728640126846356&widgetName=sp_atf_next&url=%2FLightweight-Waterproof-Hooded-Outdoor-Raincoat%2Fdp%2FB08F9RTSRM%2Fref%3Dsr_1_290_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-290-spons%26psc%3D1
Mens Zipper Fleece Hoodie Sweatshirt Jacket  ,4.3 out of 5 stars,981  ,39.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A01978042WENK30WW3OR&qualifier=1682035560&id=2728640126846356&widgetName=sp_atf_next&url=%2FQPNGRP-Casual-Sweatshirt-Darkgray-XX-Large%2Fdp%2FB09FXY1VN7%2Fref%3Dsr_1_291_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-291-spons%26psc%3D1
Men's Jacket Lightweight Windbreaker Bomber Jacket Windproof Casual Jacket Zip Up Coats Outwear with 5 Pockets  ,4.5 out of 5 stars,"1,278  ",37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A08493652KI7JGU8QU0UE&qualifier=1682035560&id=2728640126846356&widgetName=sp_atf_next&url=%2FSoftshell-Lightweight-Outerwear-Jackets-Millitary%2Fdp%2FB07VBN6PZK%2Fref%3Dsr_1_292_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-292-spons%26psc%3D1%26smid%3DA3U9RCE56GV0D0
Women's Winter Crop Vest Lightweight Sleeveless Warm Outerwear Puffer Vest Padded Gilet  ,4.5 out of 5 stars,"4,857  ",36.97,https://amazon.com/KEOMUD-Womens-Lightweight-Sleeveless-Outerwear/dp/B09ZXG7D9S/ref=sr_1_293?keywords=jacket&qid=1682035560&sr=8-293
"Men's Ghost Whisperer/2 Jacket for Climbing and Backpacking | Ultralight, Insulated, and Water-Resistant  ",4.5 out of 5 stars,129  ,276.0,https://amazon.com/Mountain-Hardwear-Standard-Whisperer-Jacket/dp/B08W3Q2PZW/ref=sr_1_294?keywords=jacket&qid=1682035560&sr=8-294
"Zip Front Scrub Jackets for Women, Workwear Core Stretch Soft Brushed Twill 4315  ",4.6 out of 5 stars,"6,894  ",20.99,https://amazon.com/Cherokee-Womens-Workwear-Stretch-2X-Large/dp/B008L56PIW/ref=sr_1_295?keywords=jacket&qid=1682035560&sr=8-295
Women's Belleview Stretch Down Parka (Standard and Plus Size)  ,5.0 out of 5 stars,4  ,329.95,https://amazon.com/NORTH-FACE-Womens-Belleview-Stretch/dp/B0BC3RHSTV/ref=sr_1_296?keywords=jacket&qid=1682035560&sr=8-296
Women's Eisenhower Insulated Jacket  ,4.4 out of 5 stars,323  ,49.99,https://amazon.com/Dickies-Womens-Eisenhower-Insulated-Jacket/dp/B08DVC28YL/ref=sr_1_297?keywords=jacket&qid=1682035560&sr=8-297
Women's Crop Puffer Jacket (Available in Plus Size)  ,4.4 out of 5 stars,28  ,51.92,https://amazon.com/Amazon-Essentials-Womens-Puffer-Jacket/dp/B0BG8B3J12/ref=sr_1_298?keywords=jacket&qid=1682035560&sr=8-298
Women's Precip Lightweight and Waterproof Rain Jackets  ,4.6 out of 5 stars,"1,918  ",99.95,https://amazon.com/Marmot-PreCip-Lightweight-Waterproof-X-Large/dp/B00DNO0GYK/ref=sr_1_299?keywords=jacket&qid=1682035560&sr=8-299
Men's Ascender Hooded Softshell Jacket  ,4.7 out of 5 stars,"2,263  ",112.36,https://amazon.com/Columbia-Ascender-Hooded-Softshell-Graphite/dp/B00JLAXQPG/ref=sr_1_300?keywords=jacket&qid=1682035560&sr=8-300
Men's Waterproof Ski Jacket Snowboarding Windbreaker Warm Winter Hooded Mountain Snow Coat  ,4.6 out of 5 stars,"1,890  ",59.99,https://amazon.com/Waterproof-Jacket-Snowboarding-Windbreaker-Mountain/dp/B097SZ2SZ5/ref=sr_1_301?keywords=jacket&qid=1682035560&sr=8-301
Men's Stretch Golf Jacket  ,4.3 out of 5 stars,62  ,16.0,https://amazon.com/London-Stretch-Jacket-Black-Small/dp/B09S3VG9C3/ref=sr_1_302?keywords=jacket&qid=1682035560&sr=8-302
Women's Suttle Mountain Ii Insulated Jacket  ,4.5 out of 5 stars,178  ,149.99,https://amazon.com/Columbia-Womens-Suttle-Mountain-Insulated/dp/B08MPY6KN2/ref=sr_1_303?keywords=jacket&qid=1682035560&sr=8-303
Women's Cotton Four Pocket Hooded Field Jacket (Standard & Plus Sizes)  ,4.5 out of 5 stars,"1,580  ",73.94,https://amazon.com/Levis-Womens-Cotton-Pocket-Hooded/dp/B07FDS338K/ref=sr_1_304?keywords=jacket&qid=1682035560&sr=8-304
Men's Lightweight Bomber Jacket Windbreaker Softshell Varsity Jacket Coat  ,4.2 out of 5 stars,630  ,37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0563750FIX8PEQ5UKS8&qualifier=1682035560&id=2728640126846356&widgetName=sp_mtf&url=%2FMAGNIVIT-Windbreaker-Outdoor-Windproof-Military%2Fdp%2FB07VS2C3R7%2Fref%3Dsr_1_305_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-305-spons%26psc%3D1%26smid%3DA2P9Q3EPHUZGCZ
Mens Jacket Lightweight Bomber Windbreaker Casual Thin Full Zip Jacket  ,4.4 out of 5 stars,145  ,37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A094184434N72HBSNHVYR&qualifier=1682035560&id=2728640126846356&widgetName=sp_mtf&url=%2FEKLENTSON-Jackets-Sportwear-Classic-Alternative%2Fdp%2FB08LPQSP26%2Fref%3Dsr_1_306_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-306-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL
Womens Fashion Horn Button Fleece Thicken Coat with Hood Winter Warm Jacket  ,3.9 out of 5 stars,"2,823  ",37.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A07170632P02Z5HD5AVMM&qualifier=1682035560&id=2728640126846356&widgetName=sp_mtf&url=%2FJiangWu-Fashion-Thicken-X-Large-Dark-gray%2Fdp%2FB096RGMV7P%2Fref%3Dsr_1_307_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-307-spons%26psc%3D1
Jackets for Men Thick Thermal Winter Fleece Lined Lapel Cargo Jackets  ,4.5 out of 5 stars,331  ,69.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A07734032JI0VFLL9SJ8C&qualifier=1682035560&id=2728640126846356&widgetName=sp_mtf&url=%2FEKLENTSON-Bomber-Jacket-Trucker-Jackets%2Fdp%2FB09L4PZ5BC%2Fref%3Dsr_1_308_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-308-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL
Women's Relaxed Fit Girlfriend Denim Jacket  ,5.0 out of 5 stars,2  ,47.99,https://amazon.com/Wrangler-Relaxed-Girlfriend-Moonchild-XX-Large/dp/B0BMQQPVHS/ref=sr_1_309?keywords=jacket&qid=1682035560&sr=8-309
Women's Puffer Lightweight Hooded Jacket with Drawstring Packing Bag  ,4.6 out of 5 stars,330  ,83.99,https://amazon.com/Tommy-Hilfiger-Womens-Stretch-Packable/dp/B089ZNBL2J/ref=sr_1_310?keywords=jacket&qid=1682035560&sr=8-310
"Men's Zeus Jacket, Down-Insulated, Water Resistant, Lightweight  ",4.4 out of 5 stars,390  ,163.1,https://amazon.com/Marmot-Down-Insulated-Water-Resistant-Lightweight-X-Large/dp/B011PMDRME/ref=sr_1_311?keywords=jacket&qid=1682035560&sr=8-311
Men's Antora Jacket  ,4.7 out of 5 stars,582  ,109.95,https://amazon.com/NORTH-FACE-Antora-Jacket-Medium/dp/B0BGYJH6CJ/ref=sr_1_312?keywords=jacket&qid=1682035560&sr=8-312
Men's Novelty Color Block Pullover Fleece Hoodie Long Sleeve Casual Sweatshirt with Pocket  ,4.5 out of 5 stars,"10,040  ",29.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0169272R6HESVTV4ZW6&qualifier=1682035560&id=2728640126846356&widgetName=sp_mtf&url=%2FGesean-Sweatshirt-Hoodies-Sleeve-Premium%2Fdp%2FB08LQ6C1T9%2Fref%3Dsr_1_313_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-313-spons%26psc%3D1
Women's Full Zip UPF 50+ Sun Protection Hoodie Jacket Long Sleeve Sun Shirt Hiking Outdoor Performance with Pockets  ,4.5 out of 5 stars,"4,086  ",26.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A04932681NVSSAZ0ILNVV&qualifier=1682035560&id=2728640126846356&widgetName=sp_mtf&url=%2FLibin-Protection-Outdoor-Performance-Pockets%2Fdp%2FB08VNRDJ8X%2Fref%3Dsr_1_314_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-314-spons%26psc%3D1
Raincoat for Women Waterproof Jacket Outdoor Ladies Lightweight Trench Coat  ,4.5 out of 5 stars,953  ,63.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A003229529I0M82PJJM4S&qualifier=1682035560&id=2728640126846356&widgetName=sp_mtf&url=%2FUNIQUEBELLA-Raincoat-Waterproof-Outdoor-Lightweight%2Fdp%2FB09QLXKS6V%2Fref%3Dsr_1_315_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-315-spons%26psc%3D1%26smid%3DA2K32HLPPYLQYG
Women's Lightweight Full Zip Soft Polar Fleece Jacket Outdoor Recreation Coat With Zipper Pockets  ,4.4 out of 5 stars,"3,704  ",36.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0565433OL4KVH1QDR2B&qualifier=1682035560&id=2728640126846356&widgetName=sp_mtf&url=%2FWomens-Lightweight-Outdoor-Recreation-Pockets%2Fdp%2FB098D3PT1N%2Fref%3Dsr_1_316_sspa%3Fkeywords%3Djacket%26qid%3D1682035560%26sr%3D8-316-spons%26psc%3D1
Men's Weston Wool Blend Scarf Coat  ,4.6 out of 5 stars,863  ,75.06,https://amazon.com/Dockers-Washable-Blend-Walking-Charcoal/dp/B01K7E0I9G/ref=sr_1_317?keywords=jacket&qid=1682035560&sr=8-317
Men's Lightweight Bomber Jacket Causal Varsity Flight Windbreaker Track Jacket  ,4.4 out of 5 stars,"1,762  ",37.98,https://amazon.com/Rdruko-Windbreaker-Lightweight-Bomber-Running/dp/B08RNJV14P/ref=sr_1_318?keywords=jacket&qid=1682035560&sr=8-318
Men's Cotton Military  Jacket  Cargo Bomber  Jacket  With Multi-pockets Working Coat  ,4.4 out of 5 stars,500  ,48.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A09306852SB0F3SIRKS71&qualifier=1682035563&id=3717655643976204&widgetName=sp_atf_next&url=%2FCotton-Military-Jacket-Multi-pockets-Working%2Fdp%2FB094G446CB%2Fref%3Dsr_1_337_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-337-spons%26psc%3D1
Men's Slim Fit Lightweight Softshell Flight Bomber  Jacket  Spring Fall Coat with Pockets  ,4.4 out of 5 stars,"1,094  ",35.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A08385181TR5SC04PKNWJ&qualifier=1682035563&id=3717655643976204&widgetName=sp_atf_next&url=%2FMilitary-Athletic-Fashion-Lightweight-Pockets%2Fdp%2FB095W5NBX5%2Fref%3Dsr_1_338_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-338-spons%26psc%3D1
Men's Lightweight Waterproof Hooded Rain  Jacket  Outdoor Raincoat Shell  Jacket  for Hiking Travel  ,4.6 out of 5 stars,"11,732  ",39.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A061977830TO04PQQ23V6&qualifier=1682035563&id=3717655643976204&widgetName=sp_atf_next&url=%2FLightweight-Waterproof-Hooded-Outdoor-Raincoat%2Fdp%2FB08F9RTSRM%2Fref%3Dsr_1_339_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-339-spons%26psc%3D1
Mens Zipper Fleece Hoodie Sweatshirt  Jacket  ,4.3 out of 5 stars,981  ,39.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A01978042WENK30WW3OR&qualifier=1682035563&id=3717655643976204&widgetName=sp_atf_next&url=%2FQPNGRP-Casual-Sweatshirt-Darkgray-XX-Large%2Fdp%2FB09FXY1VN7%2Fref%3Dsr_1_340_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-340-spons%26psc%3D1
Men's Lightweight Bomber  Jacket  Windbreaker Softshell Varsity  Jacket  Coat  ,4.2 out of 5 stars,630  ,37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0563750FIX8PEQ5UKS8&qualifier=1682035563&id=3717655643976204&widgetName=sp_mtf&url=%2FMAGNIVIT-Windbreaker-Outdoor-Windproof-Military%2Fdp%2FB07VS2C3R7%2Fref%3Dsr_1_341_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-341-spons%26psc%3D1%26smid%3DA2P9Q3EPHUZGCZ
Men's Lightweight Full Zip Soft Polar Fleece  Jacket  Outdoor Recreation Coat With Zipper Pockets  ,4.3 out of 5 stars,"2,202  ",29.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A00949255H3IVMSWHBPF&qualifier=1682035563&id=3717655643976204&widgetName=sp_mtf&url=%2FLightweight-Fleece-Outdoor-Recreation-Pockets%2Fdp%2FB098D6XW7R%2Fref%3Dsr_1_342_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-342-spons%26psc%3D1
Men's Black & BROWN Genuine Lambskin Leather Biker  Jacket  VINTAGE REAL MOTORCYCLE JACKETS FOR MEN  ,4.0 out of 5 stars,112  ,129.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A06326293CQ9PLUOQFUGR&qualifier=1682035563&id=3717655643976204&widgetName=sp_mtf&url=%2FGenuine-Lambskin-Leather-MOTORCYCLE-DISTRESSED%2Fdp%2FB09ZZFLKDH%2Fref%3Dsr_1_343_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-343-spons%26psc%3D1%26smid%3DA1JILOP4DPUYAT
Womens Fashion Horn Button Fleece Thicken Coat with Hood Winter Warm  Jacket  ,3.9 out of 5 stars,"2,823  ",37.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A07170632P02Z5HD5AVMM&qualifier=1682035563&id=3717655643976204&widgetName=sp_mtf&url=%2FJiangWu-Fashion-Thicken-X-Large-Dark-gray%2Fdp%2FB096RGMV7P%2Fref%3Dsr_1_344_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-344-spons%26psc%3D1
Mens  Jacket  Lightweight Bomber Windbreaker Casual Thin Full Zip  Jacket  ,4.4 out of 5 stars,145  ,37.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A094184434N72HBSNHVYR&qualifier=1682035563&id=3717655643976204&widgetName=sp_mtf&url=%2FEKLENTSON-Jackets-Sportwear-Classic-Alternative%2Fdp%2FB08LPQSP26%2Fref%3Dsr_1_345_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-345-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL
Women's Full Zip UPF 50+ Sun Protection Hoodie  Jacket  Long Sleeve Sun Shirt Hiking Outdoor Performance with Pockets  ,4.5 out of 5 stars,"4,086  ",26.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A04932681NVSSAZ0ILNVV&qualifier=1682035563&id=3717655643976204&widgetName=sp_mtf&url=%2FLibin-Protection-Outdoor-Performance-Pockets%2Fdp%2FB08VNRDJ8X%2Fref%3Dsr_1_346_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-346-spons%26psc%3D1
Men's Novelty Color Block Pullover Fleece Hoodie Long Sleeve Casual Sweatshirt with Pocket  ,4.5 out of 5 stars,"10,040  ",29.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0169272R6HESVTV4ZW6&qualifier=1682035563&id=3717655643976204&widgetName=sp_mtf&url=%2FGesean-Sweatshirt-Hoodies-Sleeve-Premium%2Fdp%2FB08LQ6C1T9%2Fref%3Dsr_1_347_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-347-spons%26psc%3D1
Raincoat for Women Waterproof  Jacket  Outdoor Ladies Lightweight Trench Coat  ,4.5 out of 5 stars,953  ,63.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A003229529I0M82PJJM4S&qualifier=1682035563&id=3717655643976204&widgetName=sp_mtf&url=%2FUNIQUEBELLA-Raincoat-Waterproof-Outdoor-Lightweight%2Fdp%2FB09QLXKS6V%2Fref%3Dsr_1_348_sspa%3Fkeywords%3Djacket%26qid%3D1682035563%26sr%3D8-348-spons%26psc%3D1%26smid%3DA2K32HLPPYLQYG
Men's Jacket Stand Collar Casual Bomber Jacket Lightweight Windproof Outwear Windbreaker  ,4.0 out of 5 stars,10  ,35.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A09525241WNO58K83HSVQ&qualifier=1682035566&id=8480447494192988&widgetName=sp_atf_next&url=%2FMAGCOMSEN-Baseball-Jackets-Hunting-Windbreaker%2Fdp%2FB0BJPJBS3T%2Fref%3Dsr_1_385_sspa%3Fkeywords%3Djacket%26qid%3D1682035566%26sr%3D8-385-spons%26psc%3D1
Men's Slim Fit Lightweight Softshell Flight Bomber Jacket Spring Fall Coat with Pockets  ,4.4 out of 5 stars,"1,094  ",35.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A08385181TR5SC04PKNWJ&qualifier=1682035566&id=8480447494192988&widgetName=sp_atf_next&url=%2FMilitary-Athletic-Fashion-Lightweight-Pockets%2Fdp%2FB095W5NBX5%2Fref%3Dsr_1_386_sspa%3Fkeywords%3Djacket%26qid%3D1682035566%26sr%3D8-386-spons%26psc%3D1
Men's Cotton Military Jacket Cargo Bomber Jacket With Multi-pockets Working Coat  ,4.4 out of 5 stars,500  ,48.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A09306852SB0F3SIRKS71&qualifier=1682035566&id=8480447494192988&widgetName=sp_atf_next&url=%2FCotton-Military-Jacket-Multi-pockets-Working%2Fdp%2FB094G446CB%2Fref%3Dsr_1_387_sspa%3Fkeywords%3Djacket%26qid%3D1682035566%26sr%3D8-387-spons%26psc%3D1
